"PO_BLANKET_ID","PO_RELEASE_ID","LINE_ID","SHIPMENT_ID","CATEGORY_ID","CANCEL_FLAG","UOM","AMOUNT","QTY","GEOGRAPHY_ID","CONTRACT_ID","CONTRACT_LINE_ID","ORIGINAL_DUE_DATE","LATEST_DUE_DATE","SHIPMENT_LINE"
32844,41728,81291,81291,114,"N","Each",86,200,209,32844,38340,23/MAR/04,23/MAR/04,1
32984,41729,81292,81292,91,"N","Each",52.5,25,209,32984,38529,22/MAR/04,22/MAR/04,1
32839,41618,81137,81137,30,"N","Each",38888.2,260,207,32839,38307,22/MAR/04,22/MAR/04,1
32840,41619,81138,81138,114,"N","Each",1175.35,55,207,32840,38310,22/MAR/04,22/MAR/04,1
32841,41620,81140,81140,114,"N","Each",65556.4,260,207,32841,38320,22/MAR/04,22/MAR/04,1
32841,41620,81141,81141,32,"N","Each",4443.4,260,207,32841,38321,22/MAR/04,22/MAR/04,2
32843,41622,81147,81147,114,"N","Each",5556.2,260,207,32843,38339,22/MAR/04,22/MAR/04,1
32844,41623,81148,81148,114,"N","Each",63.25,55,207,32844,38341,22/MAR/04,22/MAR/04,1
32844,41623,81149,81149,114,"N","Each",57.5,50,207,32844,38342,22/MAR/04,22/MAR/04,2
32845,41624,81150,81150,114,"N","Each",444.6,260,207,32845,38353,22/MAR/04,22/MAR/04,1
32845,41624,81151,81151,34,"N","Each",6666.4,260,207,32845,38354,22/MAR/04,22/MAR/04,2
32984,41625,81152,81152,91,"N","Each",157.5,75,207,32984,38529,15/MAR/04,15/MAR/04,1
32839,41506,81027,81027,30,"N","Each",1495.7,10,209,32839,38306,19/MAR/04,19/MAR/04,1
32839,41506,81028,81028,30,"N","Each",1346.13,9,209,32839,38307,19/MAR/04,19/MAR/04,2
32841,41507,81029,81029,114,"N","Each",1655.5,10,209,32841,38318,19/MAR/04,19/MAR/04,1
32841,41507,81030,81030,32,"N","Each",170.9,10,209,32841,38319,19/MAR/04,19/MAR/04,2
32841,41507,81031,81031,114,"N","Each",2269.26,9,209,32841,38320,19/MAR/04,19/MAR/04,3
32843,41509,81034,81034,114,"N","Each",213.7,10,209,32843,38337,19/MAR/04,19/MAR/04,1
32843,41509,81035,81035,111,"N","Each",170.9,10,209,32843,38338,19/MAR/04,19/MAR/04,2
32843,41509,81036,81036,114,"N","Each",192.33,9,209,32843,38339,19/MAR/04,19/MAR/04,3
32845,41510,81037,81037,114,"N","Each",17.1,10,209,32845,38351,19/MAR/04,19/MAR/04,1
32845,41510,81038,81038,34,"N","Each",256.4,10,209,32845,38352,19/MAR/04,19/MAR/04,2
32845,41510,81039,81039,114,"N","Each",15.39,9,209,32845,38353,19/MAR/04,19/MAR/04,3
32845,41510,81040,81040,34,"N","Each",230.76,9,209,32845,38354,19/MAR/04,19/MAR/04,4
32984,41511,81041,81041,91,"N","Each",21707,70,209,32984,38530,15/MAR/04,15/MAR/04,1
32984,41511,81042,81042,91,"N","Each",24708.75,25,209,32984,38531,15/MAR/04,15/MAR/04,2
32839,41994,81734,81734,30,"N","Each",15576.3,135,209,32839,38304,26/MAR/04,26/MAR/04,1
32839,41994,81735,81735,30,"N","Each",149.57,1,209,32839,38306,26/MAR/04,26/MAR/04,2
32839,41994,81736,81736,30,"N","Each",1346.13,9,209,32839,38307,24/MAR/04,24/MAR/04,3
32839,41994,81737,81737,30,"N","Each",299.14,2,209,32839,38307,26/MAR/04,26/MAR/04,4
32840,41995,81738,81738,32,"N","Each",2307.15,135,209,32840,38312,26/MAR/04,26/MAR/04,1
32840,41995,81739,81739,114,"N","Each",3461.4,135,209,32840,38313,26/MAR/04,26/MAR/04,2
32841,41996,81740,81740,114,"N","Each",165.55,1,209,32841,38318,26/MAR/04,26/MAR/04,1
32841,41996,81741,81741,32,"N","Each",17.09,1,209,32841,38319,26/MAR/04,26/MAR/04,2
32841,41996,81743,81743,114,"N","Each",504.28,2,209,32841,38320,26/MAR/04,26/MAR/04,4
32841,41996,81744,81744,32,"N","Each",153.81,9,209,32841,38321,24/MAR/04,24/MAR/04,5
32841,41996,81745,81745,32,"N","Each",34.18,2,209,32841,38321,26/MAR/04,26/MAR/04,6
32840,41902,81559,81559,114,"N","Each",835.2,145,207,32840,38309,23/MAR/04,23/MAR/04,1
32844,41904,81562,81562,114,"N","Each",62.35,145,207,32844,38340,23/MAR/04,23/MAR/04,1
32843,41998,81748,81748,114,"N","Each",15576.3,135,209,32843,38329,26/MAR/04,26/MAR/04,1
32843,41998,81749,81749,114,"N","Each",2884.95,135,209,32843,38330,26/MAR/04,26/MAR/04,2
32843,41998,81750,81750,111,"N","Each",3461.4,135,209,32843,38331,26/MAR/04,26/MAR/04,3
32843,41998,81751,81751,114,"N","Each",21.37,1,209,32843,38337,26/MAR/04,26/MAR/04,4
32843,41998,81752,81752,111,"N","Each",17.09,1,209,32843,38338,26/MAR/04,26/MAR/04,5
32843,41998,81753,81753,114,"N","Each",192.33,9,209,32843,38339,24/MAR/04,24/MAR/04,6
32843,41998,81754,81754,114,"N","Each",42.74,2,209,32843,38339,26/MAR/04,26/MAR/04,7
32844,41999,81755,81755,32,"N","Each",16154.1,135,209,32844,38343,26/MAR/04,26/MAR/04,1
32844,41999,81756,81756,114,"N","Each",230.85,135,209,32844,38344,26/MAR/04,26/MAR/04,2
32844,41999,81757,81757,34,"N","Each",5192.1,135,209,32844,38345,26/MAR/04,26/MAR/04,3
32845,42000,81758,81758,114,"N","Each",1.71,1,209,32845,38351,26/MAR/04,26/MAR/04,1
32845,42000,81759,81759,34,"N","Each",25.64,1,209,32845,38352,26/MAR/04,26/MAR/04,2
32845,42000,81761,81761,114,"N","Each",3.42,2,209,32845,38353,26/MAR/04,26/MAR/04,4
32845,42000,81762,81762,34,"N","Each",230.76,9,209,32845,38354,24/MAR/04,24/MAR/04,5
32839,41983,81691,81691,30,"N","Each",3589.68,24,207,32839,38306,26/MAR/04,26/MAR/04,1
32840,41984,81693,81693,114,"N","Each",2713.99,127,207,32840,38310,19/MAR/04,19/MAR/04,2
32840,41984,81694,81694,114,"N","Each",384.66,18,207,32840,38310,23/MAR/04,23/MAR/04,3
32841,41829,81479,81479,114,"N","Each",6456.45,39,209,32841,38318,24/MAR/04,24/MAR/04,1
32841,41829,81480,81480,32,"N","Each",666.51,39,209,32841,38319,24/MAR/04,24/MAR/04,2
32841,41829,81481,81481,114,"N","Each",8068.48,32,209,32841,38320,24/MAR/04,24/MAR/04,3
32841,41829,81482,81482,32,"N","Each",546.88,32,209,32841,38321,24/MAR/04,24/MAR/04,4
32843,41831,81484,81484,114,"N","Each",15100.5,75,209,32843,38332,24/MAR/04,24/MAR/04,1
32843,41831,81485,81485,114,"N","Each",1602.75,75,209,32843,38333,24/MAR/04,24/MAR/04,2
32843,41831,81486,81486,111,"N","Each",2243.25,75,209,32843,38334,24/MAR/04,24/MAR/04,3
32843,41831,81487,81487,114,"N","Each",833.43,39,209,32843,38337,24/MAR/04,24/MAR/04,4
32843,41831,81488,81488,111,"N","Each",666.51,39,209,32843,38338,24/MAR/04,24/MAR/04,5
32843,41831,81489,81489,114,"N","Each",683.84,32,209,32843,38339,24/MAR/04,24/MAR/04,6
32844,41832,81490,81490,32,"N","Each",11922.75,75,209,32844,38346,24/MAR/04,24/MAR/04,1
32844,41832,81491,81491,114,"N","Each",128.25,75,209,32844,38347,24/MAR/04,24/MAR/04,2
32844,41832,81492,81492,34,"N","Each",2884.5,75,209,32844,38348,24/MAR/04,24/MAR/04,3
32845,41833,81493,81493,114,"N","Each",66.69,39,209,32845,38351,24/MAR/04,24/MAR/04,1
32845,41833,81494,81494,34,"N","Each",999.96,39,209,32845,38352,24/MAR/04,24/MAR/04,2
32845,41833,81495,81495,114,"N","Each",54.72,32,209,32845,38353,24/MAR/04,24/MAR/04,3
32845,41833,81496,81496,34,"N","Each",820.48,32,209,32845,38354,24/MAR/04,24/MAR/04,4
32984,41834,81497,81497,91,"N","Each",4.2,2,209,32984,38529,22/MAR/04,22/MAR/04,1
32840,41984,81695,81695,114,"N","Each",4551.81,213,207,32840,38311,19/MAR/04,19/MAR/04,4
32840,41984,81696,81696,114,"N","Each",363.29,17,207,32840,38311,23/MAR/04,23/MAR/04,5
32841,41985,81697,81697,114,"N","Each",3973.2,24,207,32841,38318,26/MAR/04,26/MAR/04,1
32841,41985,81698,81698,32,"N","Each",410.16,24,207,32841,38319,26/MAR/04,26/MAR/04,2
32843,41987,81709,81709,114,"N","Each",512.88,24,207,32843,38337,26/MAR/04,26/MAR/04,1
32843,41987,81710,81710,111,"N","Each",410.16,24,207,32843,38338,26/MAR/04,26/MAR/04,2
32844,41988,81711,81711,114,"N","Each",43.86,102,207,32844,38340,24/MAR/04,24/MAR/04,1
32844,41988,81712,81712,114,"N","Each",146.05,127,207,32844,38341,19/MAR/04,19/MAR/04,2
32844,41988,81713,81713,114,"N","Each",20.7,18,207,32844,38341,23/MAR/04,23/MAR/04,3
32844,41988,81714,81714,114,"N","Each",244.95,213,207,32844,38342,19/MAR/04,19/MAR/04,4
32844,41988,81715,81715,114,"N","Each",19.55,17,207,32844,38342,23/MAR/04,23/MAR/04,5
32845,41989,81716,81716,114,"N","Each",41.04,24,207,32845,38351,26/MAR/04,26/MAR/04,1
32845,41989,81717,81717,34,"N","Each",615.36,24,207,32845,38352,26/MAR/04,26/MAR/04,2
32845,42000,81763,81763,34,"N","Each",51.28,2,209,32845,38354,26/MAR/04,26/MAR/04,6
32840,42102,81904,81904,114,"N","Each",144,25,207,32840,38309,26/MAR/04,26/MAR/04,1
32840,42102,81905,81905,114,"N","Each",170.96,8,207,32840,38310,29/MAR/04,29/MAR/04,2
32840,42102,81906,81906,114,"N","Each",641.1,30,207,32840,38311,29/MAR/04,29/MAR/04,3
32844,42104,81913,81913,114,"N","Each",10.75,25,207,32844,38340,26/MAR/04,26/MAR/04,1
32844,42104,81914,81914,114,"N","Each",9.2,8,207,32844,38341,29/MAR/04,29/MAR/04,2
32844,42104,81915,81915,114,"N","Each",34.5,30,207,32844,38342,29/MAR/04,29/MAR/04,3
32984,42105,81916,81916,91,"N","Each",598.5,285,207,32984,38529,29/MAR/04,29/MAR/04,1
32843,42267,82274,82274,114,"N","Each",11005.55,515,207,32843,38337,31/MAR/04,31/MAR/04,4
32843,42267,82275,82275,111,"N","Each",8801.35,515,207,32843,38338,31/MAR/04,31/MAR/04,5
32844,42268,82276,82276,114,"N","Each",55.2,48,207,32844,38341,24/MAR/04,24/MAR/04,1
32844,42268,82277,82277,114,"N","Each",80.5,70,207,32844,38341,25/MAR/04,25/MAR/04,2
32844,42268,82278,82278,114,"N","Each",97.75,85,207,32844,38341,26/MAR/04,26/MAR/04,3
32844,42268,82280,82280,114,"N","Each",96.6,84,207,32844,38342,24/MAR/04,24/MAR/04,5
32844,42268,82281,82281,114,"N","Each",115,100,207,32844,38342,25/MAR/04,25/MAR/04,6
32844,42268,82282,82282,114,"N","Each",97.75,85,207,32844,38342,26/MAR/04,26/MAR/04,7
32844,42268,82283,82283,114,"N","Each",29.9,26,207,32844,38342,29/MAR/04,29/MAR/04,8
32844,42268,82284,82284,32,"N","Each",12803.62,107,207,32844,38343,31/MAR/04,31/MAR/04,9
32844,42268,82285,82285,114,"N","Each",182.97,107,207,32844,38344,31/MAR/04,31/MAR/04,10
32844,42268,82286,82286,34,"N","Each",4115.22,107,207,32844,38345,31/MAR/04,31/MAR/04,11
32845,42269,82287,82287,114,"N","Each",880.65,515,207,32845,38351,31/MAR/04,31/MAR/04,1
32845,42269,82288,82288,34,"N","Each",13204.6,515,207,32845,38352,31/MAR/04,31/MAR/04,2
32844,42328,82373,82373,114,"N","Each",113.95,265,207,32844,38340,01/APR/04,01/APR/04,2
32845,42329,82374,82374,114,"N","Each",268.47,157,207,32845,38349,01/APR/04,01/APR/04,1
32845,42329,82375,82375,34,"N","Each",4025.48,157,207,32845,38350,01/APR/04,01/APR/04,2
32984,42330,82376,82376,91,"N","Each",27.3,13,207,32984,38529,29/MAR/04,29/MAR/04,1
32839,42272,82291,82291,30,"N","Each",2243.55,15,209,32839,38306,30/MAR/04,30/MAR/04,1
32839,42323,82361,82361,30,"N","Each",13418.79,157,207,32839,38305,01/APR/04,01/APR/04,1
32840,42324,82362,82362,114,"N","Each",541.44,94,207,32840,38309,31/MAR/04,31/MAR/04,1
32840,42324,82363,82363,114,"N","Each",1526.4,265,207,32840,38309,01/APR/04,01/APR/04,2
32840,42324,82364,82364,114,"N","Each",12572.56,157,207,32840,38316,01/APR/04,01/APR/04,3
32841,42325,82365,82365,32,"N","Each",2683.13,157,207,32841,38317,01/APR/04,01/APR/04,1
32843,42327,82370,82370,114,"N","Each",3355.09,157,207,32843,38335,01/APR/04,01/APR/04,1
32843,42327,82371,82371,111,"N","Each",2683.13,157,207,32843,38336,01/APR/04,01/APR/04,2
32844,42328,82372,82372,114,"N","Each",40.42,94,207,32844,38340,31/MAR/04,31/MAR/04,1
32839,42183,82011,82011,30,"N","Each",37267.74,323,207,32839,38304,30/MAR/04,30/MAR/04,1
32839,42183,82012,82012,30,"N","Each",36644.65,245,207,32839,38306,30/MAR/04,30/MAR/04,2
32839,42183,82013,82013,30,"N","Each",38140.35,255,207,32839,38307,30/MAR/04,30/MAR/04,3
32840,42184,82014,82014,114,"N","Each",921.6,160,207,32840,38309,30/MAR/04,30/MAR/04,1
32840,42184,82015,82015,32,"N","Each",5520.07,323,207,32840,38312,30/MAR/04,30/MAR/04,2
32840,42184,82016,82016,114,"N","Each",8281.72,323,207,32840,38313,30/MAR/04,30/MAR/04,3
32841,42185,82017,82017,114,"N","Each",40559.75,245,207,32841,38318,30/MAR/04,30/MAR/04,1
32841,42185,82018,82018,32,"N","Each",4187.05,245,207,32841,38319,30/MAR/04,30/MAR/04,2
32841,42185,82019,82019,114,"N","Each",64295.7,255,207,32841,38320,30/MAR/04,30/MAR/04,3
32841,42185,82020,82020,32,"N","Each",4357.95,255,207,32841,38321,30/MAR/04,30/MAR/04,4
32843,42187,82025,82025,114,"N","Each",6902.51,323,207,32843,38330,30/MAR/04,30/MAR/04,2
32843,42187,82026,82026,111,"N","Each",8281.72,323,207,32843,38331,30/MAR/04,30/MAR/04,3
32843,42187,82027,82027,114,"N","Each",5235.65,245,207,32843,38337,30/MAR/04,30/MAR/04,4
32843,42187,82028,82028,111,"N","Each",4187.05,245,207,32843,38338,30/MAR/04,30/MAR/04,5
32843,42187,82029,82029,114,"N","Each",5449.35,255,207,32843,38339,30/MAR/04,30/MAR/04,6
32844,42188,82030,82030,114,"N","Each",68.8,160,207,32844,38340,30/MAR/04,30/MAR/04,1
32844,42188,82031,82031,32,"N","Each",38650.18,323,207,32844,38343,30/MAR/04,30/MAR/04,2
32844,42188,82032,82032,114,"N","Each",552.33,323,207,32844,38344,30/MAR/04,30/MAR/04,3
32844,42188,82033,82033,34,"N","Each",12422.58,323,207,32844,38345,30/MAR/04,30/MAR/04,4
32845,42189,82034,82034,114,"N","Each",418.95,245,207,32845,38351,30/MAR/04,30/MAR/04,1
32845,42189,82035,82035,34,"N","Each",6281.8,245,207,32845,38352,30/MAR/04,30/MAR/04,2
32845,42189,82036,82036,114,"N","Each",436.05,255,207,32845,38353,30/MAR/04,30/MAR/04,3
32845,42189,82037,82037,34,"N","Each",6538.2,255,207,32845,38354,30/MAR/04,30/MAR/04,4
32839,42110,81924,81924,30,"N","Each",14957.25,175,209,32839,38305,29/MAR/04,29/MAR/04,1
32840,42111,81925,81925,114,"N","Each",14014,175,209,32840,38316,29/MAR/04,29/MAR/04,1
32841,42112,81926,81926,32,"N","Each",2990.75,175,209,32841,38317,29/MAR/04,29/MAR/04,1
32843,42113,81927,81927,114,"N","Each",3739.75,175,209,32843,38335,29/MAR/04,29/MAR/04,1
32843,42113,81928,81928,111,"N","Each",2990.75,175,209,32843,38336,29/MAR/04,29/MAR/04,2
32845,42114,81929,81929,114,"N","Each",299.25,175,209,32845,38349,29/MAR/04,29/MAR/04,1
32845,42114,81930,81930,34,"N","Each",4487,175,209,32845,38350,29/MAR/04,29/MAR/04,2
32984,42115,81931,81931,91,"N","Each",283.5,135,209,32984,38529,29/MAR/04,29/MAR/04,1
32984,42115,81932,81932,91,"N","Each",97991.6,316,209,32984,38530,29/MAR/04,29/MAR/04,2
32984,42115,81933,81933,91,"N","Each",111683.55,113,209,32984,38531,29/MAR/04,29/MAR/04,3
32839,42263,82241,82241,30,"N","Each",12345.66,107,207,32839,38304,31/MAR/04,31/MAR/04,1
32839,42263,82242,82242,30,"N","Each",77028.55,515,207,32839,38306,31/MAR/04,31/MAR/04,2
32840,42264,82243,82243,114,"N","Each",1025.76,48,207,32840,38310,24/MAR/04,24/MAR/04,1
32840,42264,82244,82244,114,"N","Each",1495.9,70,207,32840,38310,25/MAR/04,25/MAR/04,2
32840,42264,82245,82245,114,"N","Each",1816.45,85,207,32840,38310,26/MAR/04,26/MAR/04,3
32840,42264,82246,82246,114,"N","Each",576.99,27,207,32840,38310,29/MAR/04,29/MAR/04,4
32840,42264,82247,82247,114,"N","Each",1795.08,84,207,32840,38311,24/MAR/04,24/MAR/04,5
32840,42264,82248,82248,114,"N","Each",2137,100,207,32840,38311,25/MAR/04,25/MAR/04,6
32840,42264,82249,82249,114,"N","Each",1816.45,85,207,32840,38311,26/MAR/04,26/MAR/04,7
32840,42264,82250,82250,114,"N","Each",555.62,26,207,32840,38311,29/MAR/04,29/MAR/04,8
32840,42264,82251,82251,32,"N","Each",1828.63,107,207,32840,38312,31/MAR/04,31/MAR/04,9
32840,42264,82252,82252,114,"N","Each",2743.48,107,207,32840,38313,31/MAR/04,31/MAR/04,10
32841,42265,82253,82253,114,"N","Each",85258.25,515,207,32841,38318,31/MAR/04,31/MAR/04,1
32841,42265,82254,82254,32,"N","Each",8801.35,515,207,32841,38319,31/MAR/04,31/MAR/04,2
32839,42192,82051,82051,30,"N","Each",149.57,1,209,32839,38306,24/MAR/04,24/MAR/04,1
32839,42192,82052,82052,30,"N","Each",299.14,2,209,32839,38306,26/MAR/04,26/MAR/04,2
32839,42192,82053,82053,30,"N","Each",8226.35,55,209,32839,38306,30/MAR/04,30/MAR/04,3
32839,42192,82054,82054,30,"N","Each",149.57,1,209,32839,38307,26/MAR/04,26/MAR/04,4
32839,42192,82055,82055,30,"N","Each",7478.5,50,209,32839,38307,30/MAR/04,30/MAR/04,5
32841,42193,82056,82056,114,"N","Each",9105.25,55,209,32841,38318,30/MAR/04,30/MAR/04,1
32841,42193,82057,82057,32,"N","Each",939.95,55,209,32841,38319,30/MAR/04,30/MAR/04,2
32841,42193,82058,82058,114,"N","Each",252.14,1,209,32841,38320,26/MAR/04,26/MAR/04,3
32841,42193,82059,82059,114,"N","Each",12607,50,209,32841,38320,30/MAR/04,30/MAR/04,4
32841,42193,82060,82060,32,"N","Each",17.09,1,209,32841,38321,26/MAR/04,26/MAR/04,5
32841,42193,82061,82061,32,"N","Each",854.5,50,209,32841,38321,30/MAR/04,30/MAR/04,6
32843,42195,82064,82064,114,"N","Each",1175.35,55,209,32843,38337,30/MAR/04,30/MAR/04,1
32843,42195,82065,82065,111,"N","Each",939.95,55,209,32843,38338,30/MAR/04,30/MAR/04,2
32843,42195,82066,82066,114,"N","Each",21.37,1,209,32843,38339,26/MAR/04,26/MAR/04,3
32843,42195,82067,82067,114,"N","Each",1068.5,50,209,32843,38339,30/MAR/04,30/MAR/04,4
32845,42196,82069,82069,34,"N","Each",1410.2,55,209,32845,38352,30/MAR/04,30/MAR/04,2
32845,42196,82070,82070,114,"N","Each",1.71,1,209,32845,38353,26/MAR/04,26/MAR/04,3
32845,42196,82071,82071,114,"N","Each",85.5,50,209,32845,38353,30/MAR/04,30/MAR/04,4
32845,42196,82072,82072,34,"N","Each",25.64,1,209,32845,38354,26/MAR/04,26/MAR/04,5
32845,42196,82073,82073,34,"N","Each",1282,50,209,32845,38354,30/MAR/04,30/MAR/04,6
32843,42267,82271,82271,114,"N","Each",12345.66,107,207,32843,38329,31/MAR/04,31/MAR/04,1
32843,42267,82272,82272,114,"N","Each",2286.59,107,207,32843,38330,31/MAR/04,31/MAR/04,2
32843,42267,82273,82273,111,"N","Each",2743.48,107,207,32843,38331,31/MAR/04,31/MAR/04,3
32844,42618,82853,82853,114,"N","Each",97.75,85,207,32844,38342,02/APR/04,02/APR/04,8
32844,42618,82854,82854,114,"N","Each",43.7,38,207,32844,38342,05/APR/04,05/APR/04,9
32844,42618,82855,82855,32,"N","Each",23845.5,150,207,32844,38346,07/APR/04,07/APR/04,10
32844,42618,82857,82857,34,"N","Each",5769,150,207,32844,38348,07/APR/04,07/APR/04,12
32840,42621,82861,82861,114,"N","Each",1065.6,185,209,32840,38309,07/APR/04,07/APR/04,1
32843,42623,82864,82864,111,"N","Each",448.65,15,209,32843,38334,05/APR/04,05/APR/04,1
32844,42624,82865,82865,114,"N","Each",79.55,185,209,32844,38340,07/APR/04,07/APR/04,1
32843,42682,82921,82921,114,"N","Each",363.29,17,209,32843,38333,08/APR/04,08/APR/04,2
32843,42682,82922,82922,111,"N","Each",508.47,17,209,32843,38334,08/APR/04,08/APR/04,3
32844,42683,82923,82923,32,"N","Each",2702.49,17,209,32844,38346,08/APR/04,08/APR/04,1
32844,42683,82924,82924,114,"N","Each",29.07,17,209,32844,38347,08/APR/04,08/APR/04,2
32844,42683,82925,82925,34,"N","Each",653.82,17,209,32844,38348,08/APR/04,08/APR/04,3
32984,42684,82926,82926,91,"N","Each",81.9,39,209,32984,38529,05/APR/04,05/APR/04,1
32840,42674,82908,82908,114,"N","Each",259.2,45,207,32840,38309,08/APR/04,08/APR/04,1
32843,42676,82911,82911,114,"N","Each",170.96,8,207,32843,38330,01/APR/04,01/APR/04,1
32843,42676,82912,82912,111,"N","Each",89.73,3,207,32843,38334,02/APR/04,02/APR/04,2
32844,42677,82913,82913,114,"N","Each",19.35,45,207,32844,38340,08/APR/04,08/APR/04,1
32839,42680,82917,82917,30,"N","Each",2760.63,17,209,32839,38308,08/APR/04,08/APR/04,1
32840,42681,82918,82918,32,"N","Each",290.53,17,209,32840,38314,08/APR/04,08/APR/04,1
32840,42681,82919,82919,114,"N","Each",435.88,17,209,32840,38315,08/APR/04,08/APR/04,2
32843,42682,82920,82920,114,"N","Each",3422.78,17,209,32843,38332,08/APR/04,08/APR/04,1
32839,42545,82677,82677,30,"N","Each",13268.7,115,209,32839,38304,06/APR/04,06/APR/04,1
32839,42545,82678,82678,30,"N","Each",8675.06,58,209,32839,38306,06/APR/04,06/APR/04,2
32840,42546,82679,82679,32,"N","Each",1965.35,115,209,32840,38312,06/APR/04,06/APR/04,1
32840,42546,82680,82680,114,"N","Each",2948.6,115,209,32840,38313,06/APR/04,06/APR/04,2
32841,42547,82681,82681,114,"N","Each",9601.9,58,209,32841,38318,06/APR/04,06/APR/04,1
32841,42547,82682,82682,32,"N","Each",991.22,58,209,32841,38319,06/APR/04,06/APR/04,2
32843,42548,82683,82683,114,"N","Each",13268.7,115,209,32843,38329,06/APR/04,06/APR/04,1
32843,42548,82684,82684,114,"N","Each",2457.55,115,209,32843,38330,06/APR/04,06/APR/04,2
32843,42548,82685,82685,111,"N","Each",2948.6,115,209,32843,38331,06/APR/04,06/APR/04,3
32843,42548,82686,82686,114,"N","Each",1239.46,58,209,32843,38337,06/APR/04,06/APR/04,4
32843,42548,82687,82687,111,"N","Each",991.22,58,209,32843,38338,06/APR/04,06/APR/04,5
32844,42549,82688,82688,32,"N","Each",13760.9,115,209,32844,38343,06/APR/04,06/APR/04,1
32844,42549,82689,82689,114,"N","Each",196.65,115,209,32844,38344,06/APR/04,06/APR/04,2
32844,42549,82690,82690,34,"N","Each",4422.9,115,209,32844,38345,06/APR/04,06/APR/04,3
32845,42550,82691,82691,114,"N","Each",99.18,58,209,32845,38351,06/APR/04,06/APR/04,1
32845,42550,82692,82692,34,"N","Each",1487.12,58,209,32845,38352,06/APR/04,06/APR/04,2
32839,42614,82813,82813,30,"N","Each",24358.5,150,207,32839,38308,07/APR/04,07/APR/04,1
32840,42615,82814,82814,114,"N","Each",864,150,207,32840,38309,06/APR/04,06/APR/04,1
32840,42615,82815,82815,114,"N","Each",1581.38,74,207,32840,38310,31/MAR/04,31/MAR/04,2
32840,42615,82816,82816,114,"N","Each",2307.96,108,207,32840,38310,01/APR/04,01/APR/04,3
32840,42615,82817,82817,114,"N","Each",1816.45,85,207,32840,38310,02/APR/04,02/APR/04,4
32840,42615,82818,82818,114,"N","Each",812.06,38,207,32840,38310,05/APR/04,05/APR/04,5
32840,42615,82819,82819,114,"N","Each",1196.72,56,207,32840,38311,31/MAR/04,31/MAR/04,6
32840,42615,82820,82820,114,"N","Each",1324.94,62,207,32840,38311,01/APR/04,01/APR/04,7
32840,42615,82821,82821,114,"N","Each",1816.45,85,207,32840,38311,02/APR/04,02/APR/04,8
32840,42615,82822,82822,114,"N","Each",812.06,38,207,32840,38311,05/APR/04,05/APR/04,9
32840,42615,82823,82823,32,"N","Each",2563.5,150,207,32840,38314,07/APR/04,07/APR/04,10
32840,42615,82824,82824,114,"N","Each",3846,150,207,32840,38315,07/APR/04,07/APR/04,11
32843,42617,82843,82843,114,"N","Each",30201,150,207,32843,38332,07/APR/04,07/APR/04,1
32843,42617,82844,82844,114,"N","Each",3205.5,150,207,32843,38333,07/APR/04,07/APR/04,2
32843,42617,82845,82845,111,"N","Each",4486.5,150,207,32843,38334,07/APR/04,07/APR/04,3
32844,42618,82846,82846,114,"N","Each",64.5,150,207,32844,38340,06/APR/04,06/APR/04,1
32844,42618,82847,82847,114,"N","Each",85.1,74,207,32844,38341,31/MAR/04,31/MAR/04,2
32844,42618,82848,82848,114,"N","Each",124.2,108,207,32844,38341,01/APR/04,01/APR/04,3
32844,42618,82849,82849,114,"N","Each",97.75,85,207,32844,38341,02/APR/04,02/APR/04,4
32844,42618,82850,82850,114,"N","Each",43.7,38,207,32844,38341,05/APR/04,05/APR/04,5
32844,42618,82851,82851,114,"N","Each",64.4,56,207,32844,38342,31/MAR/04,31/MAR/04,6
32839,42468,82546,82546,30,"N","Each",39187.34,262,207,32839,38307,05/APR/04,05/APR/04,1
32840,42469,82547,82547,114,"N","Each",21.37,1,207,32840,38310,05/APR/04,05/APR/04,1
32841,42470,82548,82548,114,"N","Each",66060.68,262,207,32841,38320,05/APR/04,05/APR/04,1
32841,42470,82549,82549,32,"N","Each",4477.58,262,207,32841,38321,05/APR/04,05/APR/04,2
32843,42472,82553,82553,114,"N","Each",5598.94,262,207,32843,38339,05/APR/04,05/APR/04,1
32844,42473,82554,82554,114,"N","Each",1.15,1,207,32844,38341,05/APR/04,05/APR/04,1
32845,42474,82555,82555,114,"N","Each",448.02,262,207,32845,38353,05/APR/04,05/APR/04,1
32845,42474,82556,82556,34,"N","Each",6717.68,262,207,32845,38354,05/APR/04,05/APR/04,2
32984,42475,82557,82557,91,"N","Each",1071,510,207,32984,38529,05/APR/04,05/APR/04,1
32839,42481,82574,82574,30,"N","Each",14529.9,170,209,32839,38305,05/APR/04,05/APR/04,1
32839,42481,82575,82575,30,"N","Each",9572.48,64,209,32839,38307,05/APR/04,05/APR/04,2
32839,42481,82576,82576,30,"N","Each",8119.5,50,209,32839,38308,05/APR/04,05/APR/04,3
32840,42482,82577,82577,114,"N","Each",106.85,5,209,32840,38311,05/APR/04,05/APR/04,1
32840,42482,82578,82578,32,"N","Each",854.5,50,209,32840,38314,05/APR/04,05/APR/04,2
32840,42482,82579,82579,114,"N","Each",1282,50,209,32840,38315,05/APR/04,05/APR/04,3
32840,42482,82580,82580,114,"N","Each",13613.6,170,209,32840,38316,05/APR/04,05/APR/04,4
32841,42483,82581,82581,32,"N","Each",2905.3,170,209,32841,38317,05/APR/04,05/APR/04,1
